masa_A
t x y
0,000000000E0 2,099891828E1 7,061942720E0
3,333333333E-2 2,163980738E1 6,379839537E0
6,666666667E-2 2,200301727E1 6,042940945E0
1,000000000E-1 2,108705041E1 6,025390032E0
1,333333333E-1 2,049297836E1 5,773301298E0
1,666666667E-1 2,137516217E1 5,250062758E0
2,000000000E-1 2,218093178E1 5,227932036E0
2,333333333E-1 2,236443439E1 6,021521453E0
2,666666667E-1 2,224350189E1 7,009874433E0
3,000000000E-1 2,185143418E1 7,595667166E0
3,333333333E-1 2,117838490E1 7,328936420E0
3,666666667E-1 2,086649033E1 7,408368560E0
4,000000000E-1 1,973396175E1 8,517394300E0
4,333333333E-1 1,977561587E1 8,673408812E0
4,666666667E-1 1,958406970E1 8,606759021E0
5,000000000E-1 1,950888101E1 8,969403201E0
5,333333333E-1 1,862849673E1 8,849345116E0
5,666666667E-1 1,664343365E1 7,191034293E0
6,000000000E-1 1,522566628E1 5,429769207E0
6,333333333E-1 1,553195219E1 4,394621463E0
6,666666667E-1 1,527040675E1 3,364677092E0
7,000000000E-1 1,407801058E1 3,140895133E0
7,333333333E-1 1,368602390E1 3,486623771E0
7,666666667E-1 1,345061352E1 1,958997891E0
8,000000000E-1 1,310131898E1 8,713317554E-1
8,333333333E-1 1,265923098E1 9,478601662E-1
8,666666667E-1 1,259768193E1 9,687589589E-2
9,000000000E-1 1,198055428E1 -3,458513779E-1
9,333333333E-1 1,189338980E1 -1,995833230E-1
9,666666667E-1 1,200594438E1 2,441898186E-1
1,000000000E0 1,268687440E1 2,770130618E-1
1,033333333E0 1,308760485E1 -1,388459264E-2
1,066666667E0 1,316876541E1 -3,786732948E-1
1,100000000E0 1,304035981E1 -6,484441669E-3
1,133333333E0 1,324611450E1 3,877428913E-1
1,166666667E0 1,366381666E1 3,288292436E-1
1,200000000E0 1,259863222E1 1,229531943E0
1,233333333E0 1,208784098E1 1,286157777E0
1,266666667E0 1,154690424E1 1,704119690E0
1,300000000E0 1,082954638E1 2,420894648E0
1,333333333E0 1,038934149E1 2,251432415E0
1,366666667E0 9,692107282E0 2,265190111E0
1,400000000E0 8,453612220E0 2,022164226E0
1,433333333E0 7,449531069E0 1,659074648E0
1,466666667E0 7,411153478E0 1,708671508E0
1,500000000E0 6,989108410E0 4,009910938E-1
1,533333333E0 6,760277673E0 -2,661780590E-1
1,566666667E0 7,075872908E0 -3,861557546E-1
1,600000000E0 7,042503720E0 6,170729530E-1
1,633333333E0 7,342798239E0 1,845160830E0
1,666666667E0 7,111162199E0 2,384332084E0
1,700000000E0 7,525059970E0 2,467281565E0
1,733333333E0 7,819672202E0 2,584633960E0
1,766666667E0 8,386071817E0 2,926261178E0
1,800000000E0 1,044384052E1 2,977031732E0
1,833333333E0 1,154439318E1 2,967643839E0
1,866666667E0 1,221442240E1 2,678708495E0
1,900000000E0 1,300153271E1 2,942048446E0
1,933333333E0 1,332312420E1 3,255536261E0
1,966666667E0 1,398630834E1 3,202745042E0
2,000000000E0 1,434718785E1 2,632778409E0
2,033333333E0 1,493896198E1 1,319391853E0
2,066666667E0 1,520852343E1 6,674844833E-1
2,100000000E0 1,524570649E1 4,734600031E-1
2,133333333E0 1,479131299E1 -3,908101096E-1
2,166666667E0 1,509604367E1 -1,082181429E0
2,200000000E0 1,503903376E1 -1,717126465E0
2,233333333E0 1,465075289E1 -1,906952611E0
2,266666667E0 1,461465946E1 -1,513332908E0
2,300000000E0 1,455377473E1 -7,136684874E-1
2,333333333E0 1,489861587E1 -7,167790225E-1
2,366666667E0 1,512709914E1 -6,443869100E-1
2,400000000E0 1,521546621E1 -7,466361019E-1
2,433333333E0 1,500299966E1 -9,327282776E-1
2,466666667E0 1,584481793E1 -1,274033543E0
2,500000000E0 1,630777247E1 -1,929585852E0
2,533333333E0 1,632174372E1 -2,338070180E0
2,566666667E0 1,630546506E1 -3,092225803E0
2,600000000E0 1,636146959E1 -3,549132894E0
