masa_A
t x y
0,000000000E0 -1,563251372E1 -6,464054948E1
3,333333333E-2 -1,564662151E1 -6,492064980E1
6,666666667E-2 -1,627591164E1 -6,459829264E1
1,000000000E-1 -1,641220346E1 -6,445871084E1
1,333333333E-1 -1,657734616E1 -6,433788712E1
1,666666667E-1 -1,701656783E1 -6,419048921E1
2,000000000E-1 -1,689207043E1 -6,429922648E1
2,333333333E-1 -1,706704889E1 -6,446964579E1
2,666666667E-1 -1,726601682E1 -6,438447620E1
3,000000000E-1 -1,772603687E1 -6,439735662E1
3,333333333E-1 -1,773140980E1 -6,415153643E1
3,666666667E-1 -1,789769179E1 -6,425223806E1
4,000000000E-1 -1,813404735E1 -6,413961685E1
4,333333333E-1 -1,842010441E1 -6,432189035E1
4,666666667E-1 -1,837707151E1 -6,407829451E1
5,000000000E-1 -1,844504241E1 -6,429444699E1
5,333333333E-1 -1,867143879E1 -6,403167736E1
5,666666667E-1 -1,869644716E1 -6,406585891E1
6,000000000E-1 -1,890696454E1 -6,408382650E1
6,333333333E-1 -1,882303011E1 -6,402480276E1
6,666666667E-1 -1,903462535E1 -6,392714695E1
7,000000000E-1 -1,922797590E1 -6,415977714E1
7,333333333E-1 -1,923295614E1 -6,416011330E1
7,666666667E-1 -1,941207512E1 -6,418748533E1
8,000000000E-1 -1,926383478E1 -6,407918331E1
8,333333333E-1 -1,943233746E1 -6,409017912E1
8,666666667E-1 -1,931998503E1 -6,393795483E1
9,000000000E-1 -1,953267206E1 -6,384118105E1
9,333333333E-1 -1,955029328E1 -6,391308536E1
9,666666667E-1 -1,973775948E1 -6,399825810E1
1,000000000E0 -1,969157357E1 -6,395653477E1
1,033333333E0 -1,975952985E1 -6,384835304E1
1,066666667E0 -1,977078449E1 -6,386539217E1
1,100000000E0 -1,977193343E1 -6,386613939E1
1,133333333E0 -1,979274844E1 -6,358373897E1
1,166666667E0 -1,948715091E1 -6,331186716E1
1,200000000E0 -1,997937471E1 -6,314170668E1
1,233333333E0 -2,045702841E1 -6,360645308E1
1,266666667E0 -2,039534998E1 -6,309449826E1
1,300000000E0 -2,043406652E1 -6,364846737E1
1,333333333E0 -2,079638536E1 -6,337556656E1
1,366666667E0 -2,079899932E1 -6,360658425E1
1,400000000E0 -2,102524643E1 -6,341806054E1
1,433333333E0 -2,103535996E1 -6,338157178E1
1,466666667E0 -2,095740109E1 -6,353637938E1
1,500000000E0 -2,141470673E1 -6,335088705E1
1,533333333E0 -2,111014442E1 -6,335672001E1
1,566666667E0 -2,137073261E1 -6,336262618E1
1,600000000E0 -2,135470306E1 -6,320887388E1
1,633333333E0 -2,138910801E1 -6,329098589E1
1,666666667E0 -2,149692284E1 -6,328510078E1
1,700000000E0 -2,155101525E1 -6,282029655E1
1,733333333E0 -2,158941532E1 -6,260652826E1
1,766666667E0 -2,203438031E1 -6,259220573E1
1,800000000E0 -2,206103444E1 -6,262337002E1
1,833333333E0 -2,195291724E1 -6,273165214E1
1,866666667E0 -2,195834090E1 -6,310859085E1
1,900000000E0 -2,234851229E1 -6,315401689E1
1,933333333E0 -2,253971314E1 -6,274835255E1
1,966666667E0 -2,258409735E1 -6,272468956E1
2,000000000E0 -2,302461132E1 -6,277122370E1
2,033333333E0 -2,334884756E1 -6,287532669E1
2,066666667E0 -2,339335335E1 -6,285238111E1
2,100000000E0 -2,351032993E1 -6,294218946E1
2,133333333E0 -2,383504369E1 -6,290097520E1
2,166666667E0 -2,341255804E1 -6,266587170E1
2,200000000E0 -2,342380445E1 -6,269261720E1
2,233333333E0 -2,353769691E1 -6,260783594E1
2,266666667E0 -2,374753324E1 -6,262373268E1
2,300000000E0 -2,383369148E1 -6,255429800E1
2,333333333E0 -2,387094658E1 -6,254846499E1
2,366666667E0 -2,397998728E1 -6,306008399E1
2,400000000E0 -2,383880368E1 -6,276785596E1
2,433333333E0 -2,409005448E1 -6,254571148E1
