masa_B
t x y
0,000000000E0 4,733335861E1 -4,054359760E1
3,333333333E-2 4,785780019E1 -4,064282229E1
6,666666667E-2 4,840463691E1 -4,070677795E1
1,000000000E-1 4,832385863E1 -4,077357749E1
1,333333333E-1 4,814894600E1 -4,073845309E1
1,666666667E-1 4,863248885E1 -4,047260820E1
2,000000000E-1 4,853797065E1 -4,007816880E1
2,333333333E-1 4,753541709E1 -4,068572224E1
2,666666667E-1 4,766996096E1 -4,124215229E1
3,000000000E-1 4,812215295E1 -4,144840987E1
3,333333333E-1 4,749343951E1 -4,198270860E1
3,666666667E-1 4,775342807E1 -4,270626058E1
4,000000000E-1 4,884319060E1 -4,302376661E1
4,333333333E-1 4,890135878E1 -4,411610027E1
4,666666667E-1 4,733064673E1 -4,425573959E1
5,000000000E-1 4,685262039E1 -4,417604694E1
5,333333333E-1 4,703678935E1 -4,420706424E1
5,666666667E-1 4,658039149E1 -4,383621086E1
6,000000000E-1 4,593637100E1 -4,322030683E1
6,333333333E-1 4,626967543E1 -4,371860078E1
6,666666667E-1 4,740732142E1 -4,388629557E1
7,000000000E-1 4,704290369E1 -4,398797509E1
7,333333333E-1 4,682258549E1 -4,379049264E1
7,666666667E-1 4,781752321E1 -4,469326874E1
8,000000000E-1 4,878284949E1 -4,497813550E1
8,333333333E-1 4,918180236E1 -4,572341923E1
8,666666667E-1 4,929137764E1 -4,530071421E1
9,000000000E-1 4,986753771E1 -4,513996109E1
9,333333333E-1 4,977707418E1 -4,413332231E1
9,666666667E-1 4,894455849E1 -4,344839758E1
1,000000000E0 4,918729732E1 -4,332245648E1
1,033333333E0 5,017221729E1 -4,303524296E1
1,066666667E0 4,953360441E1 -4,283710083E1
1,100000000E0 4,930094758E1 -4,258379856E1
1,133333333E0 4,953413218E1 -4,296089771E1
1,166666667E0 4,945384083E1 -4,226268353E1
1,200000000E0 5,032149681E1 -4,239318713E1
1,233333333E0 5,010383310E1 -4,194372277E1
1,266666667E0 4,964717345E1 -4,056120670E1
1,300000000E0 4,964174071E1 -4,036094394E1
1,333333333E0 5,038894684E1 -4,002407210E1
1,366666667E0 5,117515204E1 -3,978193963E1
1,400000000E0 5,062518728E1 -4,006871412E1
1,433333333E0 5,015783863E1 -4,007387511E1
1,466666667E0 4,981566799E1 -4,005835998E1
1,500000000E0 5,017944607E1 -4,045625050E1
1,533333333E0 5,040976334E1 -4,053297302E1
1,566666667E0 5,065192042E1 -4,077757167E1
1,600000000E0 5,191822307E1 -4,100353552E1
1,633333333E0 5,237825917E1 -4,110622044E1
1,666666667E0 5,193452343E1 -4,115241754E1
1,700000000E0 5,149896896E1 -4,076046819E1
1,733333333E0 5,139449326E1 -4,075150077E1
1,766666667E0 5,111297367E1 -4,056182420E1
1,800000000E0 5,069151725E1 -3,950870821E1
1,833333333E0 5,035371499E1 -3,961747254E1
1,866666667E0 5,039075738E1 -3,965413970E1
1,900000000E0 5,070354374E1 -4,021041061E1
1,933333333E0 5,119391096E1 -4,001878846E1
1,966666667E0 5,086186580E1 -3,959251868E1
2,000000000E0 5,187117525E1 -3,927941659E1
2,033333333E0 5,187438585E1 -3,893584566E1
2,066666667E0 5,202876705E1 -3,896676620E1
2,100000000E0 5,226803297E1 -3,852266286E1
2,133333333E0 5,245853772E1 -3,763981038E1
2,166666667E0 5,274796331E1 -3,735631364E1
2,200000000E0 5,354252304E1 -3,554880822E1
2,233333333E0 5,396551266E1 -3,479643276E1
2,266666667E0 5,384295963E1 -3,500859261E1
2,300000000E0 5,329776087E1 -3,459754638E1
2,333333333E0 5,296939147E1 -3,437863395E1
2,366666667E0 5,295878447E1 -3,481494862E1
2,400000000E0 5,291292075E1 -3,516281511E1
2,433333333E0 5,331134015E1 -3,510632363E1
2,466666667E0 5,363806056E1 -3,496481225E1
2,500000000E0 5,354713289E1 -3,542157133E1
2,533333333E0 5,350448852E1 -3,538349058E1
2,566666667E0 5,370400739E1 -3,505977952E1
2,600000000E0 5,319928081E1 -3,605814345E1
2,633333333E0 5,337977632E1 -3,645832557E1
2,666666667E0 5,345819395E1 -3,594193709E1
2,700000000E0 5,349319970E1 -3,561439996E1
2,733333333E0 5,323873890E1 -3,668597930E1
2,766666667E0 5,361042293E1 -3,696359296E1
2,800000000E0 5,380334185E1 -3,745307966E1
2,833333333E0 5,396503461E1 -3,773354669E1
2,866666667E0 5,373298898E1 -3,766465666E1
2,900000000E0 5,375526729E1 -3,769814620E1
2,933333333E0 5,366900179E1 -3,758158739E1
2,966666667E0 5,380654965E1 -3,803019549E1
3,000000000E0 5,407430902E1 -3,756502765E1
3,033333333E0 5,408760795E1 -3,805636389E1
3,066666667E0 5,361992569E1 -3,825808602E1
3,101666667E0 5,473348553E1 -3,859763354E1
3,135000000E0 5,427965422E1 -3,872241422E1
3,168333333E0 5,355758994E1 -3,892330639E1
3,201666667E0 5,356789559E1 -3,897716990E1
3,235000000E0 5,355070572E1 -3,902031626E1
3,268333333E0 5,331163651E1 -3,919360970E1
3,301666667E0 5,278249438E1 -3,934521443E1
3,335000000E0 5,273444298E1 -3,886420086E1
3,368333333E0 5,263011886E1 -3,889583057E1
3,401666667E0 5,197616610E1 -4,008299681E1
3,435000000E0 5,218665554E1 -4,040481563E1
3,468333333E0 5,176202981E1 -4,108587092E1
3,501666667E0 5,162225574E1 -4,109743596E1
3,535000000E0 5,171837254E1 -4,091117852E1
3,568333333E0 5,217017407E1 -4,080332338E1
3,601666667E0 5,241217367E1 -4,123789873E1
3,635000000E0 5,265550018E1 -4,109630000E1
3,668333333E0 5,248545192E1 -4,148594100E1
3,701666667E0 5,258818267E1 -4,191937348E1
3,735000000E0 5,261871658E1 -4,200364467E1
3,768333333E0 5,236663811E1 -4,213810529E1
3,801666667E0 5,236726430E1 -4,240347186E1
3,835000000E0 5,269983187E1 -4,278483212E1
3,868333333E0 5,231309369E1 -4,271247899E1
3,901666667E0 5,190515217E1 -4,259319001E1
3,935000000E0 5,096367348E1 -4,322717541E1
3,968333333E0 5,068318930E1 -4,279483759E1
4,001666667E0 5,115951012E1 -4,279692689E1
4,035000000E0 5,117966227E1 -4,269259921E1
4,068333333E0 5,173410877E1 -4,302747637E1
4,101666667E0 5,130189947E1 -4,306172494E1
4,135000000E0 5,154665575E1 -4,356672476E1
4,168333333E0 5,128987855E1 -4,331256395E1
4,201666667E0 5,150280092E1 -4,356080606E1
4,235000000E0 5,141832798E1 -4,373497486E1
4,268333333E0 5,233695756E1 -4,389527263E1
4,301666667E0 5,254056023E1 -4,435315379E1
