masa_A
t x y
0,000000000E0 -7,122323416E1 -5,652116632E-1
3,333333333E-2 -7,122071504E1 -5,189511055E-1
6,666666667E-2 -7,129692117E1 -5,209685185E-1
1,000000000E-1 -7,128782961E1 -4,381611132E-1
1,333333333E-1 -7,122419964E1 -3,287921156E-1
1,666666667E-1 -7,125429771E1 -2,868661708E-1
2,000000000E-1 -7,122281118E1 -2,281141932E-1
2,333333333E-1 -7,118080041E1 -4,973256647E-2
2,666666667E-1 -7,106451979E1 -1,191110448E-1
3,000000000E-1 -7,110466889E1 9,467425706E-3
3,333333333E-1 -7,093966243E1 -2,569843440E-1
3,666666667E-1 -7,075646042E1 -1,446635172E-1
4,000000000E-1 -7,078967238E1 -6,769674014E-2
4,333333333E-1 -7,072709185E1 -2,603301978E-2
4,666666667E-1 -7,090810815E1 -4,630116458E-2
5,000000000E-1 -7,098495446E1 3,360279110E-1
5,333333333E-1 -7,122771989E1 5,153963479E-1
5,666666667E-1 -7,124532625E1 6,573841653E-1
6,000000000E-1 -7,121626486E1 8,296101183E-1
6,333333333E-1 -7,118858366E1 8,828647390E-1
6,666666667E-1 -7,123098296E1 9,315255841E-1
7,000000000E-1 -7,172166740E1 8,518982321E-1
7,333333333E-1 -7,177829718E1 7,896980531E-1
7,666666667E-1 -7,094270349E1 8,472116743E-1
8,000000000E-1 -7,111976907E1 8,274391232E-1
8,333333333E-1 -7,119479689E1 7,487923780E-1
8,666666667E-1 -7,119242306E1 7,794436615E-1
9,000000000E-1 -7,126215435E1 8,384041182E-1
9,333333333E-1 -7,130058228E1 9,310241572E-1
9,666666667E-1 -7,156438640E1 7,780691627E-1
1,000000000E0 -7,134990494E1 9,287845211E-1
1,033333333E0 -7,121985283E1 1,133076438E0
1,066666667E0 -7,102656523E1 1,322682351E0
1,100000000E0 -7,097345394E1 1,425343152E0
1,133333333E0 -7,093629231E1 1,667646096E0
1,166666667E0 -7,070298975E1 1,490279098E0
1,200000000E0 -7,076184605E1 1,599397368E0
1,233333333E0 -7,071301483E1 1,720342100E0
1,266666667E0 -7,071872956E1 1,964799883E0
1,300000000E0 -7,109160258E1 2,126342076E0
1,333333333E0 -7,094350500E1 2,126628676E0
1,366666667E0 -7,159218669E1 2,524990270E0
1,400000000E0 -7,127650905E1 2,370625036E0
1,433333333E0 -7,101851145E1 2,212141156E0
1,466666667E0 -7,077195951E1 2,288875420E0
1,500000000E0 -7,101284046E1 2,317635371E0
1,533333333E0 -7,044061387E1 2,329886030E0
1,566666667E0 -7,052531160E1 2,388830562E0
1,600000000E0 -7,094965847E1 2,735401856E0
1,633333333E0 -7,122894552E1 2,880989556E0
1,666666667E0 -7,083059418E1 2,879901557E0
1,700000000E0 -7,070643742E1 2,887398713E0
1,733333333E0 -7,114098723E1 3,025540566E0
1,766666667E0 -7,200035073E1 3,379937230E0
1,800000000E0 -7,124751899E1 3,129256465E0
1,833333333E0 -7,143723346E1 3,158315985E0
1,866666667E0 -7,091574983E1 3,237883151E0
1,900000000E0 -7,097233065E1 3,319739344E0
1,933333333E0 -7,161514274E1 3,364895793E0
1,966666667E0 -7,134390109E1 3,331670896E0
2,000000000E0 -7,105968401E1 3,441843962E0
2,033333333E0 -7,130660078E1 3,324115894E0
2,066666667E0 -7,013841849E1 3,842956785E0
2,100000000E0 -7,030665240E1 3,790882078E0
2,133333333E0 -7,073891626E1 3,751811101E0
2,166666667E0 -7,089714992E1 3,794226976E0
2,200000000E0 -7,098075553E1 3,912023713E0
2,233333333E0 -7,092036215E1 3,878847423E0
2,266666667E0 -7,095530444E1 3,864550043E0
2,300000000E0 -7,120259853E1 3,947378189E0
2,333333333E0 -7,152743009E1 3,943313798E0
2,366666667E0 -7,126997635E1 3,921591694E0
2,400000000E0 -7,079542992E1 4,339387089E0
2,433333333E0 -7,090634475E1 4,381283915E0
2,466666667E0 -7,104868128E1 4,508162604E0
2,500000000E0 -7,086099507E1 4,619830659E0
2,533333333E0 -7,101968914E1 4,769125203E0
2,566666667E0 -7,095379058E1 4,827118347E0
2,600000000E0 -7,094233723E1 4,978699436E0
2,633333333E0 -7,096343486E1 5,030389114E0
2,666666667E0 -7,100392313E1 5,100030178E0
2,700000000E0 -7,097185594E1 5,126069357E0
2,733333333E0 -7,095233492E1 5,171059787E0
2,766666667E0 -7,094152736E1 5,294431088E0
2,800000000E0 -7,100855275E1 5,381866219E0
2,833333333E0 -7,079920893E1 5,585612609E0
2,866666667E0 -7,137044583E1 5,975322108E0
2,900000000E0 -7,150520719E1 5,818375842E0
2,933333333E0 -7,144872914E1 5,866076602E0
2,966666667E0 -7,114233093E1 5,855613616E0
3,000000000E0 -7,083283247E1 5,917081445E0
3,033333333E0 -7,088013520E1 6,031984773E0
3,066666667E0 -7,093307192E1 6,141703355E0
3,101666667E0 -7,090311483E1 6,261495944E0
3,135000000E0 -7,089472947E1 6,335848917E0
3,168333333E0 -7,099049122E1 6,451049933E0
3,201666667E0 -7,102930639E1 6,629595404E0
3,235000000E0 -7,099769493E1 6,785011243E0
3,268333333E0 -7,119857198E1 6,957935129E0
3,301666667E0 -7,115435407E1 6,977778791E0
3,335000000E0 -7,108605640E1 6,983315141E0
3,368333333E0 -7,097020140E1 6,895819453E0
3,401666667E0 -7,093125887E1 6,864574876E0
3,435000000E0 -7,093063068E1 6,835100897E0
3,468333333E0 -7,175279884E1 7,220864736E0
3,501666667E0 -7,153434912E1 6,965956678E0
3,535000000E0 -7,142345470E1 7,113429120E0
3,568333333E0 -7,113573008E1 7,180832897E0
3,601666667E0 -7,116664531E1 7,409384434E0
3,635000000E0 -7,125051424E1 7,667936669E0
3,668333333E0 -7,121006783E1 7,595522376E0
3,701666667E0 -7,122775362E1 7,680554372E0
3,735000000E0 -7,139072631E1 7,686796737E0
3,768333333E0 -7,203478186E1 7,713080750E0
3,801666667E0 -7,189665876E1 7,817937842E0
3,835000000E0 -7,194854765E1 7,926399442E0
3,868333333E0 -7,232073278E1 8,033986133E0
3,901666667E0 -7,152996908E1 8,083295192E0
3,935000000E0 -7,147315300E1 8,164095017E0
3,968333333E0 -7,150870513E1 8,188086513E0
4,001666667E0 -7,164367287E1 8,305867604E0
4,035000000E0 -7,157671758E1 8,255815687E0
4,068333333E0 -7,171884988E1 8,311527770E0
4,101666667E0 -7,168798615E1 8,439070866E0
4,135000000E0 -7,169753727E1 8,500235026E0
4,168333333E0 -7,164271138E1 8,545696706E0
4,201666667E0 -7,164791826E1 8,606971959E0
4,235000000E0 -7,155498191E1 8,718135439E0
4,268333333E0 -7,169642470E1 8,918565671E0
4,301666667E0 -7,165522866E1 8,993893666E0
4,335000000E0 -7,166707639E1 9,070700593E0
4,368333333E0 -7,144765745E1 9,197236679E0
4,401666667E0 -7,147653990E1 9,238259388E0
4,435000000E0 -7,135031575E1 9,418856739E0
4,468333333E0 -7,121790226E1 9,671642716E0
4,501666667E0 -7,148459693E1 9,974976701E0
4,535000000E0 -7,125653711E1 1,003211129E1
4,568333333E0 -7,142990734E1 1,019719338E1
4,601666667E0 -7,145634902E1 1,022483886E1
4,635000000E0 -7,180153777E1 1,030340565E1
4,668333333E0 -7,141087868E1 1,041495699E1
4,701666667E0 -7,153112355E1 1,046949279E1
4,735000000E0 -7,172098837E1 1,052811233E1
4,768333333E0 -7,174439365E1 1,053136855E1
4,801666667E0 -7,150405750E1 1,057859459E1
4,835000000E0 -7,123049499E1 1,053004958E1
4,868333333E0 -7,131557540E1 1,075432278E1
4,901666667E0 -7,144156639E1 1,094302511E1
4,935000000E0 -7,147242953E1 1,106641377E1
4,968333333E0 -7,150399027E1 1,107223764E1
5,001666667E0 -7,116435837E1 1,108775752E1
5,035000000E0 -7,148689018E1 1,115734713E1
5,068333333E0 -7,154810246E1 1,121359020E1
5,101666667E0 -7,143217023E1 1,134267357E1
5,135000000E0 -7,160555864E1 1,149344545E1
5,168333333E0 -7,161990430E1 1,158797433E1
5,201666667E0 -7,169854273E1 1,171391287E1
5,235000000E0 -7,159877749E1 1,176080291E1
5,268333333E0 -7,158659898E1 1,203615529E1
5,301666667E0 -7,159624099E1 1,205172780E1
5,335000000E0 -7,174701561E1 1,183328589E1
5,368333333E0 -7,157107451E1 1,188375185E1
5,401666667E0 -7,147200426E1 1,196736674E1
5,435000000E0 -7,151659646E1 1,211561263E1
5,468333333E0 -7,128352742E1 1,215439422E1
5,501666667E0 -7,128421625E1 1,216926271E1
5,535000000E0 -7,096434248E1 1,211205743E1
5,568333333E0 -7,096465809E1 1,209647577E1
5,601666667E0 -7,096540522E1 1,208914282E1
5,635000000E0 -7,096634685E1 1,208297727E1
5,668333333E0 -7,096683572E1 1,207428789E1
5,701666667E0 -7,096767654E1 1,206503744E1
5,735000000E0 -7,097075196E1 1,206719940E1
5,768333333E0 -7,096954788E1 1,206739202E1
5,801666667E0 -7,096541514E1 1,206915600E1
5,835000000E0 -7,096242139E1 1,206751782E1
5,868333333E0 -7,096505244E1 1,206501991E1
5,901666667E0 -7,096600339E1 1,206487639E1
5,935000000E0 -7,096139285E1 1,206627346E1
5,968333333E0 -7,096299644E1 1,206638531E1
6,001666667E0 -7,096455216E1 1,206552243E1
6,035000000E0 -7,096495856E1 1,206629943E1
6,068333333E0 -7,096454537E1 1,206681312E1
6,101666667E0 -7,096497416E1 1,206697688E1
6,135000000E0 -7,096559308E1 1,206746720E1
6,168333333E0 -7,096573904E1 1,206772123E1
6,201666667E0 -7,096667427E1 1,206422016E1
6,235000000E0 -7,096634056E1 1,206471643E1
6,268333333E0 -7,096653464E1 1,206602501E1
6,301666667E0 -7,096612364E1 1,206569176E1
6,335000000E0 -7,096734248E1 1,206739970E1
6,368333333E0 -7,096656248E1 1,206644723E1
6,401666667E0 -7,096570730E1 1,206667399E1
6,435000000E0 -7,096585954E1 1,206630510E1
6,468333333E0 -7,096462352E1 1,207058257E1
6,501666667E0 -7,096497043E1 1,206935185E1
6,535000000E0 -7,096569835E1 1,206639123E1
6,568333333E0 -7,096603823E1 1,206393051E1
6,601666667E0 -7,096555390E1 1,206536400E1
6,635000000E0 -7,096536016E1 1,206554922E1
