masa_A
t x y
0,000000000E0 5,818964785E1 2,043895250E1
3,333333333E-2 5,826467175E1 2,079170740E1
6,666666667E-2 5,800121223E1 2,066684364E1
1,000000000E-1 5,746342055E1 2,034818998E1
1,333333333E-1 5,745811853E1 2,019911506E1
1,666666667E-1 5,786756870E1 1,968348774E1
2,000000000E-1 5,790941750E1 1,995633588E1
2,333333333E-1 5,791441364E1 2,021332261E1
2,666666667E-1 5,791342235E1 2,018883475E1
3,000000000E-1 5,796536778E1 2,026674492E1
3,333333333E-1 5,793924989E1 2,032661037E1
3,666666667E-1 5,846060601E1 1,965078599E1
4,000000000E-1 5,819306714E1 1,940611683E1
4,333333333E-1 5,788629118E1 1,949753792E1
4,666666667E-1 5,791734078E1 1,950296827E1
5,000000000E-1 5,818651763E1 1,985706115E1
5,333333333E-1 5,882501228E1 1,992506642E1
5,666666667E-1 5,889263375E1 2,011010324E1
6,000000000E-1 5,911134346E1 2,026465082E1
6,333333333E-1 5,927582515E1 2,055931411E1
6,666666667E-1 5,851489544E1 2,059821178E1
7,000000000E-1 5,898351631E1 2,153488125E1
7,333333333E-1 5,931306590E1 2,197678904E1
7,666666667E-1 5,980703763E1 2,139547087E1
8,000000000E-1 5,979937627E1 2,128189558E1
8,333333333E-1 5,933496411E1 2,106670899E1
8,666666667E-1 5,917976213E1 2,099655088E1
9,000000000E-1 5,924042010E1 2,075443271E1
9,333333333E-1 5,980873187E1 2,043531980E1
9,666666667E-1 5,978652111E1 2,049346415E1
1,000000000E0 5,946795427E1 2,044128291E1
1,033333333E0 5,927007496E1 2,057971696E1
1,066666667E0 5,949250869E1 2,073744117E1
1,100000000E0 5,927458263E1 2,070475059E1
1,133333333E0 5,928308838E1 2,045626632E1
1,166666667E0 5,921387201E1 2,068951129E1
1,200000000E0 5,885799072E1 2,070981446E1
1,233333333E0 5,884046837E1 2,067627054E1
1,266666667E0 5,874073964E1 2,113547492E1
1,300000000E0 5,881009664E1 2,066286254E1
1,333333333E0 5,864656044E1 2,066657676E1
